,ID1-Seg,ID2-Seg,ID1-Pixels,ID2-Pixels,EndPoints,z1,z2,y1,y2,x1,x2
870,1602,1985,291925,257450,"[([9.0, 1886.0, 1142.0], [9.0, 1899.0, 1137.0])]",318,364,1886,1899,466,342
871,3302,5223,175880,94801,"[([9.0, 1808.0, 1021.0], [9.0, 1819.0, 1016.0])]",258,194,1808,825,223,1020
872,3302,1775,175880,276583,"[([9.0, 1808.0, 1021.0], [9.0, 1820.0, 1051.0])]",258,535,1808,1479,223,1225
873,1274,738,328235,479575,"[([9.0, 1861.0, 1152.0], [9.0, 1866.0, 1170.0])]",140,595,1861,296,418,1170
874,1274,6949,328235,47619,"[([9.0, 1861.0, 1152.0], [11.0, 1835.0, 1169.0])]",140,30,1861,212,418,253
875,5934,4294,71912,130280,"[([9.0, 1797.0, 643.0], [9.0, 1804.0, 688.0])]",255,155,259,261,391,94
876,1775,5223,276583,94801,"[([9.0, 1820.0, 1051.0], [9.0, 1819.0, 1016.0])]",535,194,1479,825,1225,1020
877,1775,2311,276583,231232,"[([9.0, 1820.0, 1051.0], [9.0, 1832.0, 1093.0])]",535,343,1479,1833,1225,749
878,2269,901,234954,405834,"[([105.0, 1445.0, 1306.0], [98.0, 1432.0, 1292.0])]",740,179,1121,2047,667,447
879,7836,4294,31670,130280,"[([9.0, 1797.0, 669.0], [9.0, 1804.0, 688.0])]",34,155,109,261,158,94
880,7836,8166,31670,26856,"[([9.0, 1797.0, 669.0], [9.0, 1804.0, 710.0])]",34,104,109,243,158,89
881,7836,8979,31670,19558,"[([9.0, 1797.0, 669.0], [9.0, 1800.0, 707.0])]",34,99,109,252,158,59
882,8979,8166,19558,26856,"[([9.0, 1800.0, 707.0], [9.0, 1804.0, 710.0])]",99,104,252,243,59,89
883,8979,7439,19558,38292,"[([9.0, 1800.0, 707.0], [9.0, 1797.0, 743.0])]",99,45,252,250,59,70
884,7439,4424,38292,124299,"[([9.0, 1797.0, 743.0], [9.0, 1836.0, 725.0])]",45,507,250,247,70,151
885,7439,8166,38292,26856,"[([9.0, 1797.0, 743.0], [9.0, 1804.0, 710.0])]",45,104,250,243,70,89
886,4294,4424,130280,124299,"[([9.0, 1804.0, 688.0], [9.0, 1836.0, 725.0])]",155,507,261,247,94,151
887,4294,6415,130280,58082,"[([9.0, 1804.0, 688.0], [9.0, 1857.0, 701.0])]",155,186,261,195,94,106
888,4294,8166,130280,26856,"[([9.0, 1804.0, 688.0], [9.0, 1804.0, 710.0])]",155,104,261,243,94,89
889,8166,4424,26856,124299,"[([9.0, 1804.0, 710.0], [9.0, 1836.0, 725.0])]",104,507,243,247,89,151
890,8166,6415,26856,58082,"[([9.0, 1804.0, 710.0], [9.0, 1857.0, 701.0])]",104,186,243,195,89,106
891,2516,5432,217135,87503,"[([38.0, 1867.0, 1353.0], [43.0, 1892.0, 1370.0])]",620,207,263,278,290,389
892,5428,12230,88575,7528,"[([9.0, 1815.0, 865.0], [9.0, 1869.0, 877.0])]",249,26,232,127,502,110
893,5428,5075,88575,99684,"[([9.0, 1815.0, 865.0], [9.0, 1851.0, 875.0])]",249,195,232,857,502,1277
894,5428,3047,88575,189160,"[([9.0, 1815.0, 865.0], [9.0, 1851.0, 867.0])]",249,287,232,1851,502,570
895,6471,5571,56491,83009,"[([9.0, 1836.0, 937.0], [9.0, 1878.0, 956.0])]",36,124,232,615,109,188
896,3047,12230,189160,7528,"[([9.0, 1851.0, 867.0], [9.0, 1869.0, 877.0])]",287,26,1851,127,570,110
897,3047,5075,189160,99684,"[([9.0, 1851.0, 867.0], [9.0, 1851.0, 875.0])]",287,195,1851,857,570,1277
898,1357,1734,319064,278852,"[([13.0, 1850.0, 1353.0], [9.0, 1882.0, 1343.0])]",500,740,1858,326,354,814
899,1357,1910,319064,264796,"[([13.0, 1850.0, 1353.0], [9.0, 1868.0, 1306.0])]",500,322,1858,807,354,741
900,1357,1002,319064,379757,"[([13.0, 1850.0, 1353.0], [9.0, 1858.0, 1355.0])]",500,606,1858,626,354,1012
901,1357,5100,319064,99451,"[([13.0, 1850.0, 1353.0], [9.0, 1862.0, 1363.0])]",500,175,1858,540,354,411
902,8005,8571,28949,23198,"[([9.0, 1833.0, 972.0], [9.0, 1835.0, 970.0])]",58,49,214,123,81,85
903,5100,8471,99451,24154,"[([9.0, 1862.0, 1363.0], [9.0, 1861.0, 1359.0])]",175,89,540,188,411,128
904,5100,1002,99451,379757,"[([9.0, 1862.0, 1363.0], [9.0, 1858.0, 1355.0])]",175,606,540,626,411,1012
905,5075,12230,99684,7528,"[([9.0, 1851.0, 875.0], [9.0, 1869.0, 877.0])]",195,26,857,127,1277,110
906,8571,5571,23198,83009,"[([9.0, 1835.0, 970.0], [9.0, 1878.0, 956.0])]",49,124,123,615,85,188
907,8571,7288,23198,39650,"[([9.0, 1835.0, 970.0], [9.0, 1857.0, 945.0])]",49,135,123,190,85,82
908,8571,7486,23198,36839,"[([9.0, 1835.0, 970.0], [9.0, 1892.0, 973.0])]",49,111,123,54,85,254
909,5571,3863,83009,147245,"[([9.0, 1878.0, 956.0], [9.0, 1934.0, 955.0])]",124,283,615,1143,188,958
910,5571,7486,83009,36839,"[([9.0, 1878.0, 956.0], [9.0, 1892.0, 973.0])]",124,111,615,54,188,254
911,5571,4832,83009,109179,"[([117.0, 1264.0, 1021.0], [117.0, 1263.0, 1016.0])]",124,46,615,441,188,130
912,5571,7288,83009,39650,"[([9.0, 1878.0, 956.0], [9.0, 1857.0, 945.0])]",124,135,615,190,188,82
913,6949,738,47619,479575,"[([11.0, 1835.0, 1169.0], [9.0, 1866.0, 1170.0])]",30,595,212,296,253,1170
914,3557,7692,161876,33427,"[([9.0, 1848.0, 1130.0], [9.0, 1878.0, 1083.0])]",479,98,577,169,1130,244
915,3557,1577,161876,295655,"[([9.0, 1848.0, 1130.0], [9.0, 1900.0, 1130.0])]",479,740,577,1151,1130,734
916,3557,3914,161876,144694,"[([9.0, 1848.0, 1130.0], [9.0, 1873.0, 1122.0])]",479,740,577,267,1130,379
917,3557,4698,161876,114844,"[([9.0, 1848.0, 1130.0], [9.0, 1870.0, 1104.0])]",479,85,577,141,1130,1104
918,3557,1985,161876,257450,"[([9.0, 1848.0, 1130.0], [9.0, 1899.0, 1137.0])]",479,364,577,1899,1130,342
919,12230,2976,7528,193426,"[([9.0, 1869.0, 877.0], [9.0, 1905.0, 831.0])]",26,176,127,638,110,833
920,12230,9986,7528,13090,"[([35.0, 1748.0, 769.0], [36.0, 1761.0, 793.0])]",26,18,127,178,110,160
921,1002,3780,379757,152051,"[([9.0, 1858.0, 1355.0], [9.0, 1888.0, 1341.0])]",606,740,626,164,1012,630
922,1002,1734,379757,278852,"[([9.0, 1858.0, 1355.0], [9.0, 1882.0, 1343.0])]",606,740,626,326,1012,814
923,1002,8471,379757,24154,"[([9.0, 1858.0, 1355.0], [9.0, 1861.0, 1359.0])]",606,89,626,188,1012,128
924,6415,8868,58082,20508,"[([9.0, 1857.0, 701.0], [9.0, 1870.0, 686.0])]",186,80,195,180,106,195
925,6415,6950,58082,47043,"[([9.0, 1857.0, 701.0], [9.0, 1874.0, 699.0])]",186,117,195,175,106,114
926,6415,2140,58082,242329,"[([9.0, 1857.0, 701.0], [9.0, 1908.0, 670.0])]",186,707,195,347,106,816
927,7288,7486,39650,36839,"[([9.0, 1857.0, 945.0], [9.0, 1892.0, 973.0])]",135,111,190,54,82,254
928,1910,8471,264796,24154,"[([9.0, 1868.0, 1306.0], [9.0, 1861.0, 1359.0])]",322,89,807,188,741,128
929,1910,3153,264796,184771,"[([9.0, 1868.0, 1306.0], [9.0, 1876.0, 1314.0])]",322,652,807,214,741,182
930,1910,3780,264796,152051,"[([9.0, 1868.0, 1306.0], [9.0, 1888.0, 1341.0])]",322,740,807,164,741,630
931,1910,1734,264796,278852,"[([9.0, 1868.0, 1306.0], [9.0, 1882.0, 1343.0])]",322,740,807,326,741,814
932,1734,3153,278852,184771,"[([9.0, 1882.0, 1343.0], [9.0, 1876.0, 1314.0])]",740,652,326,214,814,182
933,1734,3780,278852,152051,"[([9.0, 1882.0, 1343.0], [9.0, 1888.0, 1341.0])]",740,740,326,164,814,630
934,1734,8471,278852,24154,"[([9.0, 1882.0, 1343.0], [9.0, 1861.0, 1359.0])]",740,89,326,188,814,128
935,738,3914,479575,144694,"[([9.0, 1866.0, 1170.0], [9.0, 1873.0, 1122.0])]",595,740,296,267,1170,379
936,738,6047,479575,71133,"[([9.0, 1866.0, 1170.0], [9.0, 1875.0, 1166.0])]",595,247,296,178,1170,514
937,738,1985,479575,257450,"[([9.0, 1866.0, 1170.0], [9.0, 1899.0, 1137.0])]",595,364,296,1899,1170,342
938,4482,5110,124035,99324,"[([9.0, 1964.0, 1197.0], [9.0, 1944.0, 1181.0])]",185,229,944,434,1200,665
939,8471,3780,24154,152051,"[([9.0, 1861.0, 1359.0], [9.0, 1888.0, 1341.0])]",89,740,188,164,128,630
940,8471,3709,24154,154682,"[([9.0, 1861.0, 1359.0], [9.0, 1890.0, 1325.0])]",89,395,188,233,128,1325
941,1941,5121,260992,99856,"[([9.0, 1864.0, 595.0], [9.0, 1890.0, 649.0])]",740,31,438,172,764,126
942,1941,7130,260992,43173,"[([9.0, 1864.0, 595.0], [19.0, 1872.0, 604.0])]",740,139,438,185,764,81
943,1941,2795,260992,202416,"[([9.0, 1864.0, 595.0], [9.0, 1868.0, 594.0])]",740,740,438,601,764,396
944,7208,5277,41192,93240,"[([179.0, 1487.0, 978.0], [179.0, 1487.0, 988.0])]",171,513,411,809,286,580
945,7208,8497,41192,24535,"[([9.0, 1895.0, 1243.0], [9.0, 1876.0, 1219.0])]",171,57,411,171,286,350
946,7208,7275,41192,40497,"[([179.0, 1487.0, 978.0], [181.0, 1473.0, 990.0])]",171,118,411,574,286,107
947,3153,3709,184771,154682,"[([9.0, 1876.0, 1314.0], [9.0, 1890.0, 1325.0])]",652,395,214,233,182,1325
948,3153,3780,184771,152051,"[([9.0, 1876.0, 1314.0], [9.0, 1888.0, 1341.0])]",652,740,214,164,182,630
949,8868,6950,20508,47043,"[([9.0, 1870.0, 686.0], [9.0, 1874.0, 699.0])]",80,117,180,175,195,114
950,8868,7659,20508,34400,"[([9.0, 1870.0, 686.0], [9.0, 1880.0, 693.0])]",80,114,180,168,195,123
951,2795,5121,202416,99856,"[([9.0, 1868.0, 594.0], [9.0, 1890.0, 649.0])]",740,31,601,172,396,126
952,2795,7130,202416,43173,"[([9.0, 1868.0, 594.0], [19.0, 1872.0, 604.0])]",740,139,601,185,396,81
953,4698,7692,114844,33427,"[([9.0, 1870.0, 1104.0], [9.0, 1878.0, 1083.0])]",85,98,141,169,1104,244
954,4698,1577,114844,295655,"[([9.0, 1870.0, 1104.0], [9.0, 1900.0, 1130.0])]",85,740,141,1151,1104,734
955,4698,3914,114844,144694,"[([9.0, 1870.0, 1104.0], [9.0, 1873.0, 1122.0])]",85,740,141,267,1104,379
956,4698,10180,114844,12715,"[([9.0, 1870.0, 1104.0], [9.0, 1881.0, 1098.0])]",85,70,141,167,1104,93
957,3914,1577,144694,295655,"[([9.0, 1873.0, 1122.0], [9.0, 1900.0, 1130.0])]",740,740,267,1151,379,734
958,3914,6047,144694,71133,"[([9.0, 1873.0, 1122.0], [9.0, 1875.0, 1166.0])]",740,247,267,178,379,514
959,3914,1985,144694,257450,"[([9.0, 1873.0, 1122.0], [9.0, 1899.0, 1137.0])]",740,364,267,1899,379,342
960,2976,8872,193426,21054,"[([9.0, 1905.0, 831.0], [9.0, 1877.0, 788.0])]",176,9,638,132,833,104
961,6499,5121,56519,99856,"[([9.0, 1875.0, 671.0], [9.0, 1890.0, 649.0])]",107,31,175,172,139,126
962,6499,7109,56519,43361,"[([9.0, 1875.0, 671.0], [9.0, 1899.0, 653.0])]",107,84,175,151,139,153
963,6499,2140,56519,242329,"[([9.0, 1875.0, 671.0], [9.0, 1908.0, 670.0])]",107,707,175,347,139,816
964,6950,7109,47043,43361,"[([9.0, 1874.0, 699.0], [9.0, 1899.0, 653.0])]",117,84,175,151,114,153
965,6950,7659,47043,34400,"[([9.0, 1874.0, 699.0], [9.0, 1880.0, 693.0])]",117,114,175,168,114,123
966,6047,1985,71133,257450,"[([9.0, 1875.0, 1166.0], [9.0, 1899.0, 1137.0])]",247,364,178,1899,514,342
967,3327,972,173459,389803,"[([9.0, 1923.0, 578.0], [9.0, 1946.0, 597.0])]",144,428,833,1946,712,441
968,5121,7109,99856,43361,"[([9.0, 1890.0, 649.0], [9.0, 1899.0, 653.0])]",31,84,172,151,126,153
969,5121,2140,99856,242329,"[([9.0, 1890.0, 649.0], [9.0, 1908.0, 670.0])]",31,707,172,347,126,816
970,8872,3485,21054,167519,"[([9.0, 1877.0, 788.0], [9.0, 1907.0, 797.0])]",9,740,132,416,104,599
971,3780,3709,152051,154682,"[([9.0, 1888.0, 1341.0], [9.0, 1890.0, 1325.0])]",740,395,164,233,630,1325
972,7692,10180,33427,12715,"[([9.0, 1878.0, 1083.0], [9.0, 1881.0, 1098.0])]",98,70,169,167,244,93
973,7692,1577,33427,295655,"[([9.0, 1878.0, 1083.0], [9.0, 1900.0, 1130.0])]",98,740,169,1151,244,734
974,1577,1985,295655,257450,"[([9.0, 1900.0, 1130.0], [9.0, 1899.0, 1137.0])]",740,364,1151,1899,734,342
975,1577,10180,295655,12715,"[([9.0, 1900.0, 1130.0], [9.0, 1881.0, 1098.0])]",740,70,1151,167,734,93
976,7486,5328,36839,92066,"[([120.0, 1849.0, 720.0], [121.0, 1857.0, 731.0])]",111,243,54,203,254,480
977,7486,3863,36839,147245,"[([9.0, 1892.0, 973.0], [9.0, 1934.0, 955.0])]",111,283,54,1143,254,958
978,7486,4533,36839,120176,"[([9.0, 1892.0, 973.0], [9.0, 1947.0, 967.0])]",111,502,54,366,254,967
979,3912,1315,146504,325550,"[([9.0, 1916.0, 848.0], [9.0, 1925.0, 880.0])]",740,740,965,1089,257,1276
980,3912,2959,146504,195115,"[([9.0, 1916.0, 848.0], [9.0, 1915.0, 884.0])]",740,568,965,184,257,307
981,9566,10612,15796,11028,"[([9.0, 1889.0, 507.0], [9.0, 1902.0, 492.0])]",31,69,159,146,119,91
982,3863,4533,147245,120176,"[([9.0, 1934.0, 955.0], [9.0, 1947.0, 967.0])]",283,502,1143,366,958,967
983,3863,1244,147245,335003,"[([9.0, 1934.0, 955.0], [9.0, 1965.0, 993.0])]",283,612,1143,1631,958,2047
984,7109,2140,43361,242329,"[([9.0, 1899.0, 653.0], [9.0, 1908.0, 670.0])]",84,707,151,347,153,816
985,10612,12625,11028,7051,"[([9.0, 1902.0, 492.0], [9.0, 1903.0, 513.0])]",69,16,146,144,91,33
986,10612,7203,11028,41948,"[([9.0, 1902.0, 492.0], [9.0, 1921.0, 538.0])]",69,53,146,126,91,66
987,2140,4179,242329,135045,"[([9.0, 1908.0, 670.0], [9.0, 1950.0, 696.0])]",707,413,347,156,816,351
988,12625,7203,7051,41948,"[([9.0, 1903.0, 513.0], [9.0, 1921.0, 538.0])]",16,53,144,126,33,66
989,12625,14117,7051,5463,"[([9.0, 1903.0, 513.0], [9.0, 1926.0, 542.0])]",16,33,144,121,33,43
990,12625,14378,7051,5080,"[([9.0, 1903.0, 513.0], [9.0, 1939.0, 543.0])]",16,17,144,108,33,25
991,12625,13500,7051,6084,"[([9.0, 1903.0, 513.0], [9.0, 1941.0, 551.0])]",16,26,144,106,33,40
992,2959,2594,195115,214963,"[([9.0, 1915.0, 884.0], [9.0, 1962.0, 862.0])]",568,740,184,1074,307,1065
993,2959,1315,195115,325550,"[([9.0, 1915.0, 884.0], [9.0, 1925.0, 880.0])]",568,740,184,1089,307,1276
994,10715,12168,11175,8086,"[([9.0, 1920.0, 1076.0], [11.0, 1932.0, 1084.0])]",56,24,135,115,61,35
995,10715,11661,11175,8592,"[([9.0, 1920.0, 1076.0], [9.0, 1938.0, 1097.0])]",56,11,135,113,61,79
996,10715,11725,11175,8398,"[([9.0, 1920.0, 1076.0], [9.0, 1960.0, 1096.0])]",56,63,135,87,61,31
997,10715,9574,11175,15725,"[([9.0, 1920.0, 1076.0], [9.0, 1930.0, 1019.0])]",56,70,135,122,61,105
998,10715,1077,11175,359441,"[([9.0, 1920.0, 1076.0], [9.0, 1950.0, 1126.0])]",56,695,135,1950,61,903
999,10715,2426,11175,225097,"[([9.0, 1920.0, 1076.0], [9.0, 1950.0, 1110.0])]",56,169,135,1950,61,619
1000,1315,2594,325550,214963,"[([9.0, 1925.0, 880.0], [9.0, 1962.0, 862.0])]",740,740,1089,1074,1276,1065
1001,7203,14117,41948,5463,"[([9.0, 1921.0, 538.0], [9.0, 1926.0, 542.0])]",53,33,126,121,66,43
1002,7203,14378,41948,5080,"[([9.0, 1921.0, 538.0], [9.0, 1939.0, 543.0])]",53,17,126,108,66,25
1003,7203,13500,41948,6084,"[([9.0, 1921.0, 538.0], [9.0, 1941.0, 551.0])]",53,26,126,106,66,40
1004,1244,4967,335003,104918,"[([9.0, 1965.0, 993.0], [9.0, 1958.0, 1018.0])]",612,308,1631,425,2047,1018
1005,1244,4533,335003,120176,"[([9.0, 1965.0, 993.0], [9.0, 1947.0, 967.0])]",612,502,1631,366,2047,967
1006,1244,14799,335003,4783,"[([9.0, 1965.0, 993.0], [9.0, 1944.0, 989.0])]",612,20,1631,103,2047,57
1007,1244,8145,335003,27916,"[([9.0, 1965.0, 993.0], [9.0, 1936.0, 978.0])]",612,46,1631,118,2047,356
1008,1244,986,335003,380757,"[([9.0, 1965.0, 993.0], [9.0, 1950.0, 1016.0])]",612,549,1631,725,2047,1016
1009,9574,8145,15725,27916,"[([9.0, 1930.0, 1019.0], [9.0, 1936.0, 978.0])]",70,46,122,118,105,356
1010,14117,14378,5463,5080,"[([9.0, 1926.0, 542.0], [9.0, 1939.0, 543.0])]",33,17,121,108,43,25
1011,14117,13500,5463,6084,"[([9.0, 1926.0, 542.0], [9.0, 1941.0, 551.0])]",33,26,121,106,43,40
1012,5110,1077,99324,359441,"[([9.0, 1944.0, 1181.0], [9.0, 1950.0, 1126.0])]",229,695,434,1950,665,903
1013,8549,5152,23977,98461,"[([12.0, 1929.0, 886.0], [9.0, 1963.0, 864.0])]",75,300,119,648,103,1183
1014,8145,14799,27916,4783,"[([9.0, 1936.0, 978.0], [9.0, 1944.0, 989.0])]",46,20,118,103,356,57
1015,8145,986,27916,380757,"[([9.0, 1936.0, 978.0], [9.0, 1950.0, 1016.0])]",46,549,118,725,356,1016
1016,12168,11661,8086,8592,"[([11.0, 1932.0, 1084.0], [9.0, 1938.0, 1097.0])]",24,11,115,113,35,79
1017,12168,10909,8086,10314,"[([11.0, 1932.0, 1084.0], [9.0, 1955.0, 1086.0])]",24,41,115,92,35,53
1018,11661,12656,8592,7019,"[([9.0, 1938.0, 1097.0], [9.0, 1951.0, 1110.0])]",11,17,113,103,79,77
1019,11661,2426,8592,225097,"[([9.0, 1938.0, 1097.0], [9.0, 1950.0, 1110.0])]",11,169,113,1950,79,619
1020,11661,10909,8592,10314,"[([9.0, 1938.0, 1097.0], [9.0, 1955.0, 1086.0])]",11,41,113,92,79,53
1021,4533,3535,120176,163249,"[([9.0, 1947.0, 967.0], [9.0, 1954.0, 963.0])]",502,740,366,348,967,419
1022,4533,986,120176,380757,"[([9.0, 1947.0, 967.0], [9.0, 1950.0, 1016.0])]",502,549,366,725,967,1016
1023,2426,12656,225097,7019,"[([9.0, 1950.0, 1110.0], [9.0, 1951.0, 1110.0])]",169,17,1950,103,619,77
1024,14378,13500,5080,6084,"[([9.0, 1939.0, 543.0], [9.0, 1941.0, 551.0])]",17,26,108,106,25,40
1025,2953,9409,194108,16788,"[([9.0, 1944.0, 722.0], [9.0, 1947.0, 742.0])]",740,30,508,104,908,136
1026,2953,1264,194108,329548,"[([9.0, 1944.0, 722.0], [9.0, 1954.0, 719.0])]",740,476,508,1149,908,1328
1027,3535,4967,163249,104918,"[([9.0, 1954.0, 963.0], [9.0, 1958.0, 1018.0])]",740,308,348,425,419,1018
1028,3717,1812,155641,271594,"[([9.0, 1946.0, 1391.0], [9.0, 1958.0, 1398.0])]",740,740,589,1827,399,732
1029,9409,4930,16788,105568,"[([9.0, 1947.0, 742.0], [11.0, 1964.0, 719.0])]",30,740,104,278,136,382
1030,9409,1264,16788,329548,"[([9.0, 1947.0, 742.0], [9.0, 1954.0, 719.0])]",30,476,104,1149,136,1328
1031,14799,4967,4783,104918,"[([9.0, 1944.0, 989.0], [9.0, 1958.0, 1018.0])]",20,308,103,425,57,1018
1032,14799,986,4783,380757,"[([9.0, 1944.0, 989.0], [9.0, 1950.0, 1016.0])]",20,549,103,725,57,1016
1033,986,4967,380757,104918,"[([9.0, 1950.0, 1016.0], [9.0, 1958.0, 1018.0])]",549,308,725,425,1016,1018
1034,12656,11725,7019,8398,"[([9.0, 1951.0, 1110.0], [9.0, 1960.0, 1096.0])]",17,63,103,87,77,31
1035,12656,10909,7019,10314,"[([9.0, 1951.0, 1110.0], [9.0, 1955.0, 1086.0])]",17,41,103,92,77,53
1036,2221,5158,237888,98155,"[([692.0, 1723.0, 1544.0], [689.0, 1718.0, 1521.0])]",740,66,528,279,663,526
1037,2221,9344,237888,17209,"[([692.0, 1723.0, 1544.0], [692.0, 1710.0, 1524.0])]",740,59,528,79,663,202
1038,2221,8500,237888,24119,"[([692.0, 1723.0, 1544.0], [691.0, 1727.0, 1531.0])]",740,57,528,324,663,228
1039,2221,858,237888,422199,"[([692.0, 1723.0, 1544.0], [689.0, 1703.0, 1500.0])]",740,582,528,2047,663,814
1040,2221,7671,237888,34043,"[([692.0, 1723.0, 1544.0], [691.0, 1702.0, 1499.0])]",740,55,528,345,663,201
1041,1264,4930,329548,105568,"[([9.0, 1954.0, 719.0], [11.0, 1964.0, 719.0])]",476,740,1149,278,1328,382
1042,2594,5152,214963,98461,"[([9.0, 1962.0, 862.0], [9.0, 1963.0, 864.0])]",740,300,1074,648,1065,1183
1043,10909,11725,10314,8398,"[([9.0, 1955.0, 1086.0], [9.0, 1960.0, 1096.0])]",41,63,92,87,53,31
1044,8373,9166,25779,18178,"[([9.0, 1957.0, 1159.0], [9.0, 1964.0, 1126.0])]",141,37,92,65,261,57
1045,11725,9166,8398,18178,"[([9.0, 1960.0, 1096.0], [9.0, 1964.0, 1126.0])]",63,37,87,65,31,57
1046,6092,10351,66870,11618,"[([85.0, 349.0, 1705.0], [84.0, 349.0, 1698.0])]",78,50,347,29,1705,349
1047,6052,9832,68321,14587,"[([48.0, 828.0, 1857.0], [48.0, 786.0, 1895.0])]",36,120,480,136,192,152
1048,1960,7449,258480,36460,"[([325.0, 1370.0, 1531.0], [323.0, 1323.0, 1548.0])]",316,161,688,310,1116,170
1049,1881,9870,266398,13812,"[([122.0, 103.0, 1072.0], [121.0, 102.0, 1072.0])]",729,27,838,99,975,176
1050,8213,8008,26656,28864,"[([156.0, 1881.0, 630.0], [157.0, 1881.0, 627.0])]",138,143,167,204,469,284
1051,2164,5206,242271,96741,"[([685.0, 1699.0, 312.0], [682.0, 1700.0, 336.0])]",667,136,1484,1066,380,171
1052,5474,6918,85194,47005,"[([48.0, 1521.0, 1370.0], [45.0, 1560.0, 1384.0])]",40,35,451,440,178,318
1053,9001,14730,18662,4595,"[([36.0, 576.0, 1910.0], [37.0, 545.0, 1901.0]), ([36.0, 576.0, 1910.0], [38.0, 537.0, 1868.0]), ([38.0, 550.0, 1866.0], [37.0, 545.0, 1901.0]), ([38.0, 550.0, 1866.0], [38.0, 537.0, 1868.0])]",20,9,45,27,48,35
1054,1422,6488,311248,57213,"[([277.0, 923.0, 1514.0], [285.0, 925.0, 1485.0])]",286,135,515,602,2047,381
1055,5931,6488,71326,57213,"[([158.0, 1515.0, 1142.0], [161.0, 1526.0, 1121.0])]",135,135,544,602,717,381
1056,4399,4296,125077,129417,"[([198.0, 899.0, 847.0], [197.0, 896.0, 829.0])]",192,119,899,1151,411,387
1057,6560,5390,54232,89176,"[([117.0, 1867.0, 891.0], [118.0, 1858.0, 888.0])]",82,122,225,201,891,837
1058,6538,3372,55455,170667,"[([165.0, 634.0, 1147.0], [167.0, 639.0, 1157.0])]",130,265,172,353,900,1157
1059,6918,7874,47005,31266,"[([45.0, 1560.0, 1384.0], [44.0, 1561.0, 1378.0])]",35,71,440,486,318,247
1060,594,7344,606051,38865,"[([613.0, 211.0, 657.0], [613.0, 223.0, 639.0])]",710,176,1346,227,375,189
1061,594,7400,606051,37843,"[([613.0, 211.0, 657.0], [614.0, 235.0, 657.0])]",710,48,1346,235,375,67
1062,7874,9342,31266,16904,"[([73.0, 1711.0, 1340.0], [73.0, 1717.0, 1347.0])]",71,45,486,65,247,126
1063,6337,3686,59995,154014,"[([147.0, 1587.0, 1092.0], [148.0, 1588.0, 1092.0])]",103,135,383,499,223,955
1064,4357,4862,126907,107753,"[([381.0, 398.0, 1094.0], [375.0, 418.0, 1133.0])]",342,191,1037,422,953,614
1065,1977,2390,259287,227799,"[([338.0, 1508.0, 914.0], [339.0, 1499.0, 959.0])]",702,412,806,363,990,260
1066,1901,11183,262942,9094,"[([149.0, 264.0, 1592.0], [151.0, 264.0, 1601.0])]",101,52,382,265,2047,129
1067,2673,10026,207804,13405,"[([359.0, 1913.0, 939.0], [359.0, 1905.0, 952.0])]",303,31,1913,142,420,69
1068,1749,3602,276902,158905,"[([373.0, 139.0, 1025.0], [368.0, 152.0, 1016.0])]",691,161,585,380,618,1016
1069,4014,4904,142584,104722,"[([212.0, 1361.0, 708.0], [213.0, 1360.0, 709.0])]",176,175,965,689,1353,583
1070,1676,11096,284669,9544,"[([130.0, 1036.0, 1785.0], [135.0, 1027.0, 1821.0]), ([130.0, 1036.0, 1785.0], [137.0, 1012.0, 1781.0])]",674,12,1218,32,2047,41
1071,1699,11645,282141,8289,"[([706.0, 1436.0, 1343.0], [704.0, 1390.0, 1365.0])]",652,45,442,41,1436,100
1072,691,5619,510252,80365,"[([153.0, 561.0, 1863.0], [158.0, 590.0, 1834.0])]",479,51,1511,593,583,189
1073,5654,8852,79023,20126,"[([369.0, 1262.0, 977.0], [370.0, 1259.0, 977.0])]",307,189,319,110,521,141
1074,2803,17958,200390,2654,"[([77.0, 1255.0, 1134.0], [80.0, 1293.0, 1143.0]), ([77.0, 1255.0, 1134.0], [83.0, 1279.0, 1123.0])]",120,10,794,24,1315,21
1075,5657,6097,80561,66128,"[([440.0, 435.0, 1315.0], [441.0, 441.0, 1332.0])]",377,177,553,441,430,542
1076,7275,5277,40497,93240,"[([181.0, 1473.0, 990.0], [179.0, 1487.0, 988.0])]",118,513,574,809,107,580
1077,5821,6142,73344,64831,"[([183.0, 666.0, 596.0], [184.0, 657.0, 624.0])]",118,204,668,742,390,624
1078,1629,4112,290844,136983,"[([74.0, 1608.0, 573.0], [72.0, 1616.0, 596.0])]",679,677,1107,354,517,569
1079,9839,2952,13659,195058,"[([93.0, 888.0, 1494.0], [93.0, 889.0, 1494.0])]",22,147,55,1161,282,975
1080,1396,2785,313116,202404,"[([322.0, 1547.0, 269.0], [319.0, 1546.0, 320.0])]",671,239,512,944,1605,392
1081,1396,8692,313116,21473,"[([322.0, 1547.0, 269.0], [320.0, 1550.0, 328.0])]",671,47,512,60,1605,101
1082,767,3999,464599,141552,"[([680.0, 816.0, 447.0], [675.0, 860.0, 464.0])]",611,86,1011,943,1672,865
1083,1648,3959,286992,143656,"[([148.0, 1394.0, 1736.0], [152.0, 1406.0, 1769.0])]",114,51,1668,996,1555,593
1084,5715,2768,78966,201780,"[([139.0, 373.0, 1528.0], [146.0, 394.0, 1549.0])]",76,256,379,1681,387,429
